,time,lat,lon,eletrico,n_particulas,d_particulas,ldsa
4590874,1350724320.0,47.365657,8.532123,5,12014,74.6,51.4
4591216,1350726060.0,47.367909999999995,8.536017,5,14063,75.3,60.8
4591905,1350729600.0,47.373431,8.53825,5,14459,66.3,54.3
4591936,1350729780.0,47.36956,8.538553,5,11800,69.7,46.8
4591985,1350730020.0,47.364672999999996,8.530467999999999,5,23446,73.4,98.5
4593368,1350737100.0,47.366302000000005,8.532786999999999,5,14061,60.9,48.0
4594436,1350742560.0,47.367509000000005,8.534379,5,12894,53.8,38.4
4594537,1350743040.0,47.377889,8.541784,5,22044,65.8,81.9
4595142,1350746160.0,47.369403999999996,8.538395,5,9716,58.4,31.7
4595580,1350748440.0,47.377016,8.541252,5,29508,45.7,73.2
4595606,1350748560.0,47.379193,8.538502000000001,5,14563,54.5,44.0
4596121,1350751200.0,47.376144000000004,8.539388,5,25017,53.7,74.3
4596138,1350751320.0,47.373137,8.538282,5,137822,45.6,341.1
4596158,1350751440.0,47.369855,8.538859,5,23453,46.6,59.4
4596186,1350751560.0,47.367614,8.534252,5,23010,42.2,52.3
4597138,1350756420.0,47.378522,8.54077,5,22425,53.0,65.6
4597221,1350756840.0,47.369634999999995,8.538581,5,12128,61.6,42.0
4597528,1350758460.0,47.362316,8.526879,5,46391,49.9,127.1
4597609,1350758820.0,47.3729,8.538333999999999,5,23883,51.5,67.7
4599266,1350767340.0,47.376684999999995,8.53974,5,35515,48.4,94.0
4600374,1350773040.0,47.368583,8.537129,5,24140,53.7,71.7
4600376,1350773040.0,47.368241,8.536511,5,23911,50.1,65.7
4603617,1350887040.0,47.367825,8.535197,5,13489,61.4,46.4
4603925,1350888660.0,47.364571999999995,8.530467,5,27991,50.4,77.4
4604018,1350889140.0,47.377014,8.540994,5,19587,60.5,66.3
4605626,1350897480.0,47.376155,8.539611,5,16706,54.8,50.7
4605632,1350897480.0,47.376092,8.539539,5,20618,56.3,64.5
4605636,1350897540.0,47.375101,8.53916,5,16549,58.7,54.2
4605669,1350897660.0,47.369731,8.538897,5,18195,54.0,54.3
4606754,1350903360.0,47.363531,8.527867,5,8712,77.1,38.7
4607112,1350905220.0,47.373354,8.538176,5,15982,62.5,56.2
4607163,1350905520.0,47.379129,8.538656,5,21019,72.5,87.1
4607689,1350908220.0,47.376123,8.539491,5,9516,79.4,43.6
4609162,1350915900.0,47.36974,8.538865,5,9112,79.1,41.6
4610888,1350924960.0,47.37364,8.538307000000001,5,13859,65.3,51.1
4610890,1350924960.0,47.373228000000005,8.538354,5,15437,66.1,57.7
4610956,1350925320.0,47.366336,8.532764,5,9186,85.2,45.5
4611343,1350927360.0,47.377432,8.541748,5,14636,67.9,56.4
4612025,1350930900.0,47.36988,8.538845,5,19958,69.3,78.7
4612991,1350935880.0,47.379475,8.537674,5,43014,45.6,106.5
4613449,1350938280.0,47.373324,8.538394,5,23395,56.8,73.9
4614037,1350941220.0,47.379045,8.538775,5,25945,51.4,73.3
4614418,1350943260.0,47.364458,8.530228,5,33317,43.0,77.3
4615035,1350946560.0,47.377056,8.540266,5,24590,48.4,65.1
4616382,1350953580.0,47.369067,8.534107,5,4711,89.6,24.7
4620675,1350975600.0,47.367004,8.544994,5,7066,62.0,24.6
4620761,1350976080.0,47.373492999999996,8.531472,5,6103,72.8,25.4
4621191,1350978300.0,47.374101,8.525621000000001,5,10408,44.4,25.1
4621479,1350979740.0,47.366583,8.545289,5,23042,65.0,84.6
4621542,1350980040.0,47.367131,8.545421000000001,5,12814,50.7,35.7
4622938,1350987240.0,47.373519,8.529455,5,7290,54.6,22.0
4623058,1350987840.0,47.365605,8.547614,5,8330,52.7,24.2
4623315,1350989220.0,47.366948,8.544953999999999,5,10725,50.7,29.9
4623409,1350989700.0,47.373604,8.530153,5,15161,43.3,35.4
4624628,1350996060.0,47.374161,8.525489,5,18098,40.2,39.0
4625046,1350998220.0,47.366923,8.543091,5,12918,50.2,35.6
4625969,1351003080.0,47.372932,8.533612,5,10713,43.7,25.3
4626711,1351006920.0,47.362716999999996,8.55016,5,4761,73.1,19.9
4627660,1351011900.0,47.365025,8.548061,5,12029,49.4,32.5
4628614,1351016820.0,47.363432,8.549531,5,7444,58.8,24.5
4628672,1351017180.0,47.366535,8.541258000000001,5,8219,56.4,25.8
4629336,1351020540.0,47.366979,8.543577,5,7666,54.4,23.1
4629372,1351020720.0,47.365451,8.547698,5,5795,67.8,22.3
4629379,1351020780.0,47.363654,8.549261999999999,5,4993,70.7,20.1
4630278,1351025400.0,47.363364000000004,8.549514,5,3577,86.4,18.0
4630428,1351026120.0,47.362788,8.550180000000001,5,3773,84.1,18.4
4630527,1351026660.0,47.372278,8.534784,5,6881,59.2,22.8
4631037,1351029240.0,47.366535999999996,8.541473,5,5867,58.1,19.0
4631292,1351030560.0,47.366471000000004,8.540811999999999,5,6018,56.2,18.8
4633202,1351060800.0,47.370746000000004,8.548662,5,15433,70.0,61.5
4633938,1351064520.0,47.376187,8.534246000000001,5,19355,40.8,42.3
4634407,1351066980.0,47.373482,8.529527,5,13039,42.0,29.5
4634877,1351069320.0,47.376998,8.540896,5,17526,47.6,45.5
4636007,1351075140.0,47.370425,8.549861,5,11356,46.4,28.6
4636096,1351075620.0,47.377342,8.538581,5,20586,34.0,36.8
4636919,1351079820.0,47.373278000000006,8.547094,5,12762,44.0,30.4
4637784,1351084320.0,47.372853000000006,8.547404,5,29042,44.1,69.3
4638288,1351086840.0,47.373334,8.527807000000001,5,22225,34.5,40.4
4638309,1351086960.0,47.373625,8.530026,5,11985,38.7,24.7
4639483,1351093140.0,47.370422999999995,8.549903,5,5109,57.2,16.3
4639619,1351093860.0,47.373686,8.531862,5,10980,45.4,27.0
4640367,1351097700.0,47.370692,8.548888,5,7480,47.5,19.4
4640511,1351098480.0,47.373398,8.527764999999999,5,9195,49.9,25.1
4641014,1351101060.0,47.374767,8.545769,5,13123,48.0,34.4
4641408,1351103100.0,47.373853999999994,8.53195,5,16999,34.3,30.6
4641440,1351103220.0,47.374054,8.525731,5,19496,35.7,36.7
4641769,1351104900.0,47.373246,8.528457000000001,5,17695,38.2,36.0
4641908,1351105620.0,47.370718,8.548725,5,49694,33.0,85.8
4642096,1351106640.0,47.370354999999996,8.550218,5,9719,45.5,24.0
4642136,1351106820.0,47.376681,8.544611,5,7026,54.6,21.2
4642174,1351107000.0,47.377285,8.539432000000001,5,12211,55.3,37.4
4643004,1351111260.0,47.377111,8.541248,5,6455,60.6,21.9
4643466,1351113660.0,47.37353,8.529451,5,6023,55.1,18.4
4643579,1351114200.0,47.372655,8.547467999999999,5,10912,50.7,30.4
4644723,1351120140.0,47.373993,8.532049,5,5620,54.8,17.1
4660748,1351231320.0,47.375892,8.536522,5,7264,61.1,24.9
4661495,1351235280.0,47.37854,8.541013000000001,5,20082,47.9,52.5
4662100,1351238400.0,47.376965999999996,8.536855000000001,5,13501,44.8,32.8
4662191,1351238880.0,47.379915000000004,8.537543,5,9752,51.4,27.6
4663377,1351244940.0,47.379532,8.53758,5,6892,57.3,22.0
4664877,1351252800.0,47.377,8.536919000000001,5,12104,51.6,34.4
4665640,1351256700.0,47.377037,8.541132000000001,5,11879,59.5,39.5
4666163,1351259340.0,47.378690999999996,8.540122,5,22627,46.6,57.4
4666324,1351260240.0,47.377103000000005,8.539858,5,6525,65.8,24.3
4666933,1351263300.0,47.377023,8.537036,5,13698,50.1,37.7
4669034,1351274220.0,47.377294,8.537315,5,10307,58.0,33.3
4669666,1351277400.0,47.377082,8.540542,5,12764,63.4,45.5
4670447,1351281480.0,47.377001,8.536978999999999,5,6234,66.7,23.5
4670496,1351281720.0,47.37597,8.537592,5,11066,52.6,32.1
4671101,1351284780.0,47.376999,8.536928999999999,5,5293,71.4,21.6
4671195,1351285320.0,47.37849,8.54141,5,7160,66.6,27.0
4672497,1351292040.0,47.377028,8.53698,5,15646,45.6,38.8
4672522,1351292220.0,47.376779,8.536721,5,15719,50.4,43.5
4673215,1351295700.0,47.377051,8.536933,5,9552,60.6,32.4
4676881,1351314540.0,47.374408,8.543018,5,6370,56.8,20.1
4676928,1351314780.0,47.366558000000005,8.546061,5,2957,98.9,17.3
4677112,1351315680.0,47.360075,8.552574,5,3075,91.3,16.5
4678274,1351321680.0,47.376578,8.543619,5,3164,49.3,8.6
4678921,1351324980.0,47.369756,8.543431,5,14151,31.4,23.1
4679184,1351326300.0,47.363833,8.549125,5,4597,39.9,9.8
4680098,1351330980.0,47.360034000000006,8.552617,5,24834,50.0,68.1
4680108,1351331040.0,47.360966,8.55151,5,5430,37.6,10.9
4680118,1351331100.0,47.362716,8.550116000000001,5,5068,40.0,10.8
4680242,1351331700.0,47.377887,8.541753,5,3782,38.9,7.9
4680677,1351333980.0,47.379011,8.538881,5,7418,35.2,13.8
4680706,1351334100.0,47.377542,8.541725999999999,5,9784,34.5,17.8
4681682,1351339140.0,47.376681,8.543528,5,8164,36.4,15.7
4681743,1351339440.0,47.369774,8.543495,5,5375,38.9,11.2
4682020,1351340880.0,47.367119,8.545416000000001,5,9117,33.3,15.9
4682936,1351345560.0,47.362093,8.550745,5,11161,33.2,19.5
4683080,1351346340.0,47.378595000000004,8.540611,5,17345,33.9,31.0
4683935,1351350720.0,47.367071,8.545416000000001,5,12874,51.0,36.1
4684656,1351354380.0,47.365642,8.54734,5,11992,36.8,23.4
4684663,1351354440.0,47.365378,8.547624,5,12571,37.6,25.2
4685653,1351359480.0,47.364939,8.548073,5,12090,37.9,24.4
4685957,1351361100.0,47.378555,8.541048,5,23534,36.7,45.8
4686531,1351363980.0,47.376687,8.543508000000001,5,7742,43.7,18.3
4686535,1351363980.0,47.375883,8.543451,5,9113,40.8,19.9
4686579,1351364280.0,47.367694,8.544922,5,11587,41.3,25.7
4687493,1351373700.0,47.360476,8.552075,5,16299,40.3,35.2
4688202,1349281200.0,47.379002,8.538978,6,11526,46.3,29.7
4688736,1349284020.0,47.369665000000005,8.538685000000001,6,10219,51.2,29.6
4688866,1349284680.0,47.379554,8.537742,6,9759,52.2,29.0
4689844,1349289720.0,47.374765999999994,8.538822,6,16580,46.8,43.3
4690493,1349293140.0,47.37622,8.539529,6,14915,46.2,38.4
4690540,1349293380.0,47.369746,8.538866,6,13970,42.2,32.3
4690865,1349295120.0,47.364602000000005,8.530686,6,12389,45.5,31.3
4691893,1349300460.0,47.364740000000005,8.530616,6,15784,47.1,41.5
4694089,1349332560.0,47.362284,8.526743,6,27463,43.2,65.4
4695754,1349341440.0,47.376002,8.539388,6,11475,47.8,30.7
4696119,1349343420.0,47.366431,8.532743,6,22859,37.2,45.7
4696719,1349346540.0,47.378825,8.539824000000001,6,10873,48.9,29.9
4698071,1349354220.0,47.36705,8.533356,6,7892,50.2,22.4
4699667,1349362740.0,47.378605,8.540574000000001,6,9414,47.3,24.9
4699766,1349363220.0,47.368443,8.536649,6,10804,51.2,31.3
4699788,1349363340.0,47.366446,8.532843,6,9510,47.9,25.5
4699804,1349363400.0,47.364672999999996,8.530481,6,8210,47.5,21.8
4700079,1349364900.0,47.364626,8.530515,6,7060,47.1,18.6
4700871,1349369040.0,47.369942,8.538905,6,6894,53.6,21.1
4700873,1349369100.0,47.369903,8.538866,6,9239,49.8,26.0
4701241,1349370960.0,47.369363,8.53859,6,22255,58.5,75.3
4701271,1349371140.0,47.372971,8.538184,6,8868,54.1,27.4
4701938,1349374620.0,47.375374,8.5391,6,10016,52.0,29.5
4702932,1349379840.0,47.378631,8.540517,6,20164,45.1,50.5
4705972,1349421060.0,47.367259000000004,8.533549,6,9924,84.8,51.7
4706250,1349422560.0,47.364934000000005,8.531507000000001,6,11422,51.4,33.2
4706314,1349422860.0,47.370418,8.539088000000001,6,8820,54.3,27.3
4706398,1349423340.0,47.378948,8.539455,6,16643,54.2,51.5
4706974,1349426520.0,47.36458,8.530438,6,15851,43.6,38.1
4707382,1349428620.0,47.378537,8.541035,6,15621,52.5,46.6
4708915,1349436960.0,47.375324,8.538737,6,10807,49.3,29.9
4710347,1349444520.0,47.370351,8.538953999999999,6,6301,57.3,20.8
4710412,1349444880.0,47.377888,8.541765,6,9531,56.4,30.9
4710908,1349447520.0,47.37733,8.541623,6,34585,39.8,74.8
4710943,1349447700.0,47.375343,8.538876,6,6566,66.1,25.6
4710988,1349447940.0,47.369278,8.538219,6,9936,54.5,30.9
4712065,1349453520.0,47.364649,8.530592,6,24064,39.7,51.8
4712079,1349453580.0,47.363271999999995,8.527583,6,8793,49.7,24.6
4712301,1349454840.0,47.364633000000005,8.530613,6,5425,63.2,20.1
4714180,1349464560.0,47.377381,8.539451,6,23756,51.8,69.8
4714306,1349465220.0,47.366299,8.533066,6,12411,51.3,36.0
4714312,1349465280.0,47.366062,8.531454,6,19936,45.0,49.8
4715245,1349470200.0,47.377382,8.541634,6,23552,46.9,61.7
4715757,1349472900.0,47.378545,8.541121,6,43879,54.6,137.1
4716378,1349476080.0,47.367927,8.534908999999999,6,19167,45.0,47.9
4716384,1349476080.0,47.366489,8.532912,6,15934,49.2,44.1
4716398,1349476200.0,47.364765000000006,8.530645,6,23833,47.1,62.8
4716732,1349477940.0,47.37621,8.539451,6,22961,52.3,68.3
4716776,1349478180.0,47.379064,8.538704,6,23947,48.6,65.3
4719902,1349516580.0,47.377117,8.541283,6,6191,52.8,18.6
4720311,1349518740.0,47.375062,8.538946000000001,6,33282,28.2,48.2
4721342,1349524440.0,47.379137,8.538798,6,34786,26.3,46.5
4723344,1349535000.0,47.373143,8.529321000000001,6,10077,60.8,35.6
4726119,1349769120.0,47.369978,8.538619,6,7330,38.4,15.2
4726161,1349769360.0,47.364755,8.530381,6,9651,34.6,17.7
4726451,1349770860.0,47.364381,8.530180999999999,6,89971,32.0,151.2
4726495,1349771040.0,47.369209000000005,8.538306,6,25823,37.0,51.3
4726528,1349771220.0,47.373118,8.53848,6,8892,40.0,19.4
4727168,1349774640.0,47.366455,8.532454,6,9500,39.6,20.5
4727477,1349776260.0,47.364755,8.530786,6,6206,42.1,14.3
4728140,1349779740.0,47.377023,8.541083,6,16274,40.2,35.7
4728187,1349780040.0,47.369857,8.538905,6,7916,37.8,16.1
4729125,1349785080.0,47.374488,8.538346,6,13654,46.0,34.9
4729591,1349787540.0,47.37847,8.541360000000001,6,11394,41.2,25.7
4729595,1349787600.0,47.378766999999996,8.539736,6,15408,62.6,56.4
4731566,1349798040.0,47.370022,8.539063,6,5646,70.6,23.8
4731646,1349798460.0,47.378937,8.53928,6,34204,35.1,63.9
4732220,1349801520.0,47.376548,8.539619,6,25205,42.4,58.8
4732301,1349801940.0,47.366203000000006,8.532752,6,10165,39.1,21.5
4732764,1349804340.0,47.377609,8.541812,6,21375,46.9,55.9
4732782,1349804400.0,47.379824,8.537510000000001,6,17452,43.5,41.9
4735421,1349818080.0,47.377427000000004,8.541691,6,13871,37.4,28.0
4735530,1349818680.0,47.361886,8.526581,6,6775,39.1,14.4
4735934,1349820720.0,47.378422,8.541628999999999,6,6795,47.7,18.2
4736729,1349824860.0,47.361323999999996,8.525613,6,5700,34.7,10.5
4737522,1349857980.0,47.366805,8.546372999999999,6,8589,49.9,24.1
4738008,1349861100.0,47.379630999999996,8.537422,6,11765,36.2,22.8
4738457,1349863440.0,47.377976000000004,8.541849000000001,6,33158,38.4,68.9
4739246,1349867880.0,47.365515,8.546851,6,27199,39.1,57.6
4739343,1349868420.0,47.377865,8.541787,6,40802,41.2,91.9
4739914,1349871660.0,47.365258000000004,8.548003999999999,6,13254,35.5,25.1
4740217,1349873220.0,47.376585,8.543660000000001,6,10071,41.2,22.7
4740278,1349873580.0,47.379897,8.537544,6,11716,38.4,24.3
4740717,1349876160.0,47.376714,8.543218,6,6551,37.9,13.4
4741628,1349881020.0,47.377522,8.541716000000001,6,9941,40.4,21.9
4741710,1349881440.0,47.366981,8.545492,6,11291,39.1,23.9
4741730,1349881500.0,47.365291,8.547839999999999,6,10441,39.9,22.7
4742488,1349885700.0,47.379471,8.537727,6,13215,44.7,32.7
4742509,1349885820.0,47.377801,8.541779,6,9528,48.4,25.9
4742563,1349886060.0,47.373628000000004,8.542862,6,10297,42.6,24.1
4744049,1349901420.0,47.361444,8.55139,6,6743,41.0,15.1
4745219,1349940180.0,47.377373999999996,8.537469999999999,6,11201,49.7,31.4
4745826,1349943540.0,47.379374,8.538262,6,14441,43.4,34.5
4745861,1349943720.0,47.377115,8.540348,6,12882,46.8,33.7
4745932,1349944080.0,47.376988,8.536986,6,16841,43.7,40.6
4747352,1349951700.0,47.377148999999996,8.541132000000001,6,16397,43.3,39.2
4747389,1349951880.0,47.37966,8.537586,6,15763,53.4,48.0
4748034,1349955420.0,47.378453,8.541417,6,12855,48.0,34.6
4748652,1349958780.0,47.377396999999995,8.539027,6,11138,49.9,31.3
4749272,1349961960.0,47.376969,8.536912,6,10635,51.0,30.7
4749997,1349965860.0,47.376793,8.536669999999999,6,18216,39.8,39.5
4750608,1349969160.0,47.377125,8.539750999999999,6,23022,37.1,45.9
4752096,1349977080.0,47.379992,8.537535,6,10989,55.8,35.2
4752646,1349979900.0,47.377653,8.537866000000001,6,6995,56.0,22.5
4752697,1349980200.0,47.376625,8.536521,6,7612,55.8,24.4
4752763,1349980560.0,47.377981,8.541617,6,15797,44.5,38.9
4753380,1349983860.0,47.377258000000005,8.539543,6,20501,52.9,61.8
4753940,1349986800.0,47.379501,8.537692,6,9322,49.1,25.7
4754044,1349987400.0,47.377199,8.539277,6,29722,46.0,76.0
4754692,1349990820.0,47.376985,8.53702,6,4738,65.3,18.2
4755893,1349997120.0,47.37789,8.541748,6,14828,54.1,45.8
4756042,1349997900.0,47.376796,8.538259,6,6383,64.4,24.1
4756771,1350001680.0,47.377899,8.541661,6,11886,53.6,36.4
4757335,1350030120.0,47.376462,8.543698,6,22231,39.7,48.0
4757361,1350030240.0,47.370103,8.543583,6,11523,48.8,31.6
4757420,1350030660.0,47.360069,8.552684,6,13658,50.9,39.3
4757741,1350032280.0,47.379892,8.537583999999999,6,69865,39.9,151.7
4758539,1350036660.0,47.365509,8.54753,6,58955,21.0,60.9
4759339,1350041700.0,47.367069,8.545539999999999,6,13952,43.3,33.3
4760199,1350046560.0,47.365382000000004,8.548153,6,6536,49.8,18.3
4760232,1350046740.0,47.368538,8.544018,6,11365,47.8,30.4
4760266,1350046920.0,47.374074,8.542963,6,8163,42.9,19.2
4761084,1350051420.0,47.364841,8.548457,6,3973,42.6,9.3
4761651,1350054600.0,47.379101,8.538723,6,13982,31.8,23.3
4761656,1350054660.0,47.378535,8.540931,6,11295,29.9,17.5
4761670,1350054720.0,47.377502,8.541708,6,38542,27.5,54.3
4761718,1350054960.0,47.371408,8.542808,6,7499,32.7,12.9
4763001,1350061920.0,47.377434,8.541734,6,9209,39.7,19.9
4763590,1350065220.0,47.364612,8.548342,6,5189,47.0,13.6
4765257,1350074280.0,47.374152,8.542886,6,8497,38.2,17.5
4765336,1350074640.0,47.362668,8.550039,6,7780,40.7,17.3
4767091,1350084120.0,47.363453,8.549236,6,9214,37.4,18.6
4767332,1350085440.0,47.376537,8.543758,6,11262,37.4,22.7
4769061,1350123660.0,47.377607,8.541697000000001,6,11935,38.8,25.1
4769773,1350127560.0,47.377038,8.536986,6,11441,36.3,22.2
4769790,1350127620.0,47.376925,8.537018,6,16408,33.0,28.6
4769873,1350128100.0,47.377884,8.541773,6,15023,39.6,32.3
4770487,1350131280.0,47.377009,8.536999,6,10868,35.9,20.9
4771098,1350134520.0,47.377163,8.541034,6,14520,36.6,28.5
4772548,1350142080.0,47.377059,8.537047,6,12170,39.7,26.2
4772648,1350142680.0,47.379917,8.537517999999999,6,11703,47.7,31.2
4774681,1350153240.0,47.377077,8.541055,6,14022,50.4,39.9
4775229,1350156060.0,47.378427,8.540827,6,12769,45.4,32.2
4775328,1350156600.0,47.376088,8.536186,6,24534,45.7,62.4
4775918,1350159600.0,47.377314,8.541472,6,8611,46.5,22.3
4776065,1350160440.0,47.37992,8.537423,6,13964,48.6,38.1
4776689,1350163620.0,47.376872999999996,8.536778,6,9822,49.6,27.4
4776725,1350163860.0,47.377007,8.541076,6,22382,47.5,59.4
4777919,1350170100.0,47.378204,8.541541,6,12702,42.8,29.9
4782149,1350196800.0,47.379819,8.5373,6,6283,51.1,18.2
4782243,1350197400.0,47.376982,8.537096,6,4360,53.3,13.2
4782249,1350197460.0,47.377148,8.536978999999999,6,4109,53.6,12.6
4782300,1350197700.0,47.377155,8.538401,6,5051,49.9,14.2
4782836,1350200640.0,47.377705999999996,8.537604,6,4798,50.2,13.6
4782866,1350200760.0,47.377101,8.537011,6,4725,54.8,14.8
4782914,1350201000.0,47.377045,8.53707,6,4301,53.9,13.2
4783473,1350204240.0,47.377029,8.537061,6,7661,46.7,20.0
4783504,1350204420.0,47.377103000000005,8.536923,6,8292,48.4,22.5
4784146,1350207720.0,47.37794,8.54169,6,13044,41.3,29.5
4785005,1350212400.0,47.3773,8.540602,6,15734,48.6,43.0
4785047,1350212580.0,47.379908,8.537566,6,5205,134.0,46.0
4786391,1350219600.0,47.377072999999996,8.541094000000001,6,4355,56.0,14.0
4787691,1350226440.0,47.377146,8.536975,6,8682,34.6,16.0
4787751,1350226740.0,47.377131,8.538644,6,7556,47.3,20.0
4788271,1350229440.0,47.37961,8.53764,6,14483,61.7,52.1
4788343,1350229800.0,47.377066,8.537023,6,5197,48.5,14.1
4789014,1350233280.0,47.377428,8.537977,6,11704,37.0,23.3
4789041,1350233400.0,47.377140999999995,8.537074,6,10592,38.6,22.1
4789131,1350233880.0,47.376154,8.537752000000001,6,14403,39.2,30.6
4789713,1350236880.0,47.377261,8.53927,6,20795,45.3,52.3
4790542,1350241140.0,47.377183,8.539377,6,15437,56.7,50.4
4791736,1350247380.0,47.379957,8.537643,6,9666,44.7,23.9
4791800,1350247680.0,47.377262,8.537208999999999,6,9381,54.0,28.9
4792530,1350251460.0,47.377067,8.537044999999999,6,7074,50.8,20.3
4792591,1350251760.0,47.377109000000004,8.536913,6,5708,53.8,17.5
4793226,1350255060.0,47.377047,8.53699,6,7267,52.2,21.6
4793404,1350255900.0,47.377882,8.541751,6,14201,53.6,43.4
4794898,1350289140.0,47.377567,8.541699000000001,6,26175,34.9,48.6
4795008,1350289680.0,47.365474,8.547939999999999,6,8413,41.0,18.8
4795317,1350291360.0,47.377244,8.542022,6,15617,38.5,32.5
4795322,1350291360.0,47.377852000000004,8.541849000000001,6,21113,46.6,54.8
4795746,1350300960.0,47.370360999999995,8.543325,6,6246,44.7,15.5
4795827,1350301380.0,47.379903000000006,8.537549,6,6661,44.8,16.5
4797524,1350310980.0,47.373944,8.543055,6,3337,53.3,10.1
4798138,1350314400.0,47.366975,8.545397,6,4611,48.3,12.5
4798185,1350314640.0,47.360503,8.551860000000001,6,3406,47.8,9.1
4799250,1350320400.0,47.364577000000004,8.548682000000001,6,12814,38.8,26.9
4801168,1350330840.0,47.376213,8.5437,6,13310,38.4,27.6
4801205,1350331020.0,47.377989,8.541807,6,17579,43.3,42.0
4801944,1350335160.0,47.37747,8.541722,6,9504,40.0,20.7
4802856,1350340080.0,47.379991,8.537644,6,15603,44.2,38.1
4806006,1350369480.0,47.360911,8.551793,6,14236,34.9,26.4
4806106,1350370020.0,47.376526,8.543467,6,15145,44.9,37.7
4806716,1350373440.0,47.363859999999995,8.549288,6,20883,46.6,54.3
4807513,1350378120.0,47.37153,8.542785,6,14145,51.6,41.4
4807814,1350379620.0,47.36829,8.544398,6,22281,41.4,50.5
4807898,1350380100.0,47.379303,8.538177000000001,6,16754,47.4,44.4
4808354,1350382680.0,47.378389,8.540622,6,42171,34.5,77.4
4808452,1350383220.0,47.365437,8.547592999999999,6,14594,52.1,43.2
4808722,1350384960.0,47.377532,8.541725,6,16090,50.4,45.8
